id,original_title,budget,revenue,original_language,status,release_date,overview,tagline,list_keywords,primary_genre,list_genres,list_productioin_countries,num_production_companies,num_productioin_countries,list_spoken_languages,num_spoken_languages,popularity,vote_average,vote_count,runtime,animated,movie_id,title,movie_director,crew_size,cast_size,year
10137,Stuart Little,133000000,300135367,en,Released,1999-12-17,"The adventures of a heroic and debonair stalwart mouse named Stuart Little with human qualities, who faces some comic misadventures while searching for his lost bird friend and living with a human family as their child.",The Little Family Just Got Bigger,"['brother brother relationship', 'based on novel', 'cat', 'mouse', 'adoption', 'orphanage', 'step brother', 'kids and family', 'new york city twin towers', 'gangster']",Animation,"['Animation', 'Fantasy', 'Family', 'Comedy']","['Germany', 'United States of America']",3,2,['English'],1,30.475296999999998,5.8,959,84.0,1,10137,Stuart Little,Rob Minkoff,9,18,1999
10198,The Princess and the Frog,105000000,267045765,en,Released,2009-12-08,"A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to do face the same problem after she kisses him.",Every Love Story Begins With a Kiss...,"['based on novel', 'voodoo', 'kiss', 'princess', 'animation', 'cajun', 'firefly', 'based on fairy tale', 'duringcreditsstinger', 'big dreams', 'frog prince', 'charlatan']",Romance,"['Romance', 'Family', 'Animation', 'Music']",['United States of America'],2,1,"['Français', 'English']",2,62.479574,6.7,1247,97.0,1,10198,The Princess and the Frog,Ron Clements,99,23,2009
286217,The Martian,108000000,630161890,en,Released,2015-09-30,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.",Bring Him Home,"['based on novel', 'mars', 'nasa', 'isolation', 'botanist', 'stranded', 'spaceship', 'space', 'engineering', 'survival', 'astronaut', 'science', 'deep space explorer', 'duringcreditsstinger', 'battle for survival']",Drama,"['Drama', 'Adventure', 'Science Fiction']",['United States of America'],6,1,"['English', '普通话']",2,167.93287,7.6,7268,141.0,0,286217,The Martian,Ridley Scott,105,51,2015
1635,The Island,126000000,162949164,en,Released,2005-07-20,"In 2019, Lincoln Six-Echo is a resident of a seemingly ""Utopian"" but contained facility. Like all of the inhabitants of this carefully-controlled environment, Lincoln hopes to be chosen to go to The Island — reportedly the last uncontaminated location on the planet. But Lincoln soon discovers that everything about his existence is a lie.",Your time will come...,"['clone', 'transplantation', ""love of one's life"", 'dystopia', 'genetics', 'freedom', 'escape', 'cloning', 'plague']",Action,"['Action', 'Thriller', 'Science Fiction', 'Adventure']",['United States of America'],3,1,['English'],1,37.68056,6.5,1770,136.0,0,1635,The Island,Michael Bay,55,41,2005
24113,Town & Country,90000000,10372291,en,Released,2001-04-27,"Porter Stoddard is a well-known New York architect who is at a crossroads... a nexus where twists and turns lead to myriad missteps some with his wife Ellie, others with longtime friends Mona and her husband Griffin. Deciding which direction to take often leads to unexpected encounters with hilarious consequences.",There's no such thing as a small affair.,"['architect', 'cellist', 'friends', 'anniversary']",Comedy,"['Comedy', 'Romance']",[],1,0,['English'],1,1.004579,3.7,16,104.0,0,24113,Town & Country,Peter Chelsom,3,10,2001
9679,Gone in Sixty Seconds,90000000,237202299,en,Released,2000-06-09,"Upon learning that he has to come out of retirement to steal 50 cars in one night to save his brother Kip's life, former car thief Randall ""Memphis"" Raines enlists help from a few ""boost happy"" pals to accomplish a seemingly impossible feat. From countless car chases to relentless cops, the high-octane excitement builds as Randall swerves around more than a few roadblocks to keep Kip alive.","Ice Cold, Hot Wired.","['brother brother relationship', 'detective', 'car race', 'car thief', 'blackmail', 'brother', 'remake', 'heist', 'betrayal', 'organized crime', 'shootout', 'police chase', 'explosion', 'violence', 'lock pick', 'car chase', 'stakeout', 'illegal drugs', 'car movie', 'stolen cars', 'ford mustang', 'blacklight']",Action,"['Action', 'Crime', 'Thriller']",['United States of America'],2,1,['English'],1,52.995628,6.1,1485,118.0,0,9679,Gone in Sixty Seconds,Dominic Sena,34,23,2000
98,Gladiator,103000000,457640427,en,Released,2000-05-01,"In the year 180, the death of emperor Marcus Aurelius throws the Roman Empire into chaos. Maximus is one of the Roman army's most capable and trusted generals and a key advisor to the emperor. As Marcus' devious son Commodus ascends to the throne, Maximus is set to be executed. He escapes, but is captured by slave traders. Renamed Spaniard and forced to become a gladiator, Maximus must battle to the death with other men for the amusement of paying audiences. His battle skills serve him well, and he becomes one of the most famous and admired men to fight in the Colosseum. Determined to avenge himself against the man who took away his freedom and laid waste to his family, Maximus believes that he can use his fame and skill in the ring to avenge the loss of his family and former glory. As the gladiator begins to challenge his rule, Commodus decides to put his own fighting mettle to the test by squaring off with Maximus in a battle to the death.",A Hero Will Rise.,"['rome', 'gladiator', 'arena', 'senate', 'roman empire', 'emperor', 'slavery', 'battlefield', 'blood', 'ancient world', 'father daughter relationship', 'combat', 'mother son relationship', 'dream sequence', 'chariot', 'philosopher', 'barbarian horde', '2nd century', 'successor']",Action,"['Action', 'Drama', 'Adventure']","['United Kingdom', 'United States of America']",7,2,['English'],1,95.301296,7.9,5439,155.0,0,98,Gladiator,Ridley Scott,101,38,2000
180,Minority Report,102000000,358372926,en,Released,2002-06-20,"John Anderton is a top 'Precrime' cop in the late-21st century, when technology can predict crimes before they're committed. But Anderton becomes the quarry when another investigator targets him for a murder charge.",The system is perfect until it comes after you.,"['self-fulfilling prophecy', 'washington d.c.', 'evidence', 'future', 'hologram', 'dystopia', 'murder', 'neo-noir', 'future noir']",Action,"['Action', 'Thriller', 'Science Fiction', 'Mystery']",['United States of America'],7,1,"['English', 'svenska']",2,65.948959,7.1,2608,145.0,0,180,Minority Report,Steven Spielberg,156,23,2002
672,Harry Potter and the Chamber of Secrets,100000000,876688482,en,Released,2002-11-13,"Ignoring threats to his life, Harry returns to Hogwarts to investigate – aided by Ron and Hermione – a mysterious series of attacks.",Hogwarts is back in session.,"['flying car', 'witch', 'magic', 'cutting the cord', 'child hero', 'broom', ""sorcerer's apprentice"", 'school of witchcraft', 'giant snake', 'black magic', 'aftercreditsstinger']",Adventure,"['Adventure', 'Fantasy', 'Family']","['Germany', 'United Kingdom', 'United States of America']",3,3,['English'],1,132.397737,7.4,5815,161.0,0,672,Harry Potter and the Chamber of Secrets,Chris Columbus,141,61,2002
36557,Casino Royale,150000000,599045960,en,Released,2006-11-14,"Le Chiffre, a banker to the world's terrorists, is scheduled to participate in a high-stakes poker game in Montenegro, where he intends to use his winnings to establish his financial grip on the terrorist market. M sends Bond – on his maiden mission as a 00 Agent – to attend this game and prevent Le Chiffre from winning. With the help of Vesper Lynd and Felix Leiter, Bond enters the most important poker game in his already dangerous career.",Everyone has a past. Every legend has a beginning.,"['italy', 'poker', 'casino', 'terrorist', 'banker', 'money', 'free running', 'torture', 'british secret service', 'montenegro']",Adventure,"['Adventure', 'Action', 'Thriller']","['Italy', 'United Kingdom', 'United States of America', 'Czech Republic', 'Germany']",3,5,"['English', 'Français']",2,88.935165,7.3,3855,144.0,0,36557,Casino Royale,Martin Campbell,126,79,2006
869,Planet of the Apes,100000000,362211740,en,Released,2001-07-25,"After a spectacular crash-landing on an uncharted planet, brash astronaut Leo Davidson finds himself trapped in a savage world where talking apes dominate the human race. Desperate to find a way home, Leo must evade the invincible gorilla army led by Ruthless General Thade.",You'll be sorry you were ever born human,"['gorilla', 'space marine', 'space suit', 'revolution', 'chimp', 'slavery', 'space travel', 'time travel', 'dystopia', 'alien planet', 'ape', 'human subjugation']",Thriller,"['Thriller', 'Science Fiction', 'Action', 'Adventure']",['United States of America'],3,1,['English'],1,51.188633,5.6,1243,119.0,0,869,Planet of the Apes,Tim Burton,20,23,2001
280,Terminator 2: Judgment Day,100000000,520000000,en,Released,1991-07-01,"Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.",It's nothing personal.,"['cyborg', 'shotgun', 'post-apocalyptic', 'dystopia', 'moral ambiguity', 'mental institution', 'violence', 'fictional war', 'morphing', 'nuclear weapons', 'shape shifter', 'savior', 'catch phrase']",Action,"['Action', 'Thriller', 'Science Fiction']","['France', 'United States of America']",5,2,"['English', 'Español']",2,101.74155,7.7,4185,137.0,0,280,Terminator 2: Judgment Day,James Cameron,58,42,1991
11322,Public Enemies,80000000,214104620,en,Released,2009-07-01,"Depression-era bank robber John Dillinger's charm and audacity endear him to much of America's downtrodden public, but he's also a thorn in the side of J. Edgar Hoover and the fledgling FBI. Desperate to capture the elusive outlaw, Hoover makes Dillinger his first Public Enemy Number One and assigns his top agent, Melvin Purvis, the task of bringing him in dead or alive.",America's Most Wanted.,"['cinema', 'hiding place', 'machinegun', 'prison guard', 'escape from prison', 'dillinger']",History,"['History', 'Crime', 'Drama']",['United States of America'],7,1,['English'],1,33.691694,6.5,1344,140.0,0,11322,Public Enemies,Michael Mann,108,49,2009
4982,American Gangster,100000000,266465037,en,Released,2007-11-02,"Following the death of his employer and mentor, Bumpy Johnson, Frank Lucas establishes himself as the number one importer of heroin in the Harlem district of Manhattan. He does so by buying heroin directly from the source in South East Asia and he comes up with a unique way of importing the drugs into the United States. Based on a true story.",There are two sides to the American dream,"['underdog', 'black people', 'drug traffic', 'drug smuggle', 'society', 'ambition', 'rise and fall', 'cop', 'drug dealing', 'police corruption', 'gangster', 'crime', 'police detective', 'family', 'law enforcement', 'aftercreditsstinger', 'dishonesty', 'criminal heroes']",Drama,"['Drama', 'Crime']","['United Kingdom', 'United States of America']",5,2,['English'],1,42.361215,7.4,1502,157.0,0,4982,American Gangster,Ridley Scott,60,110,2007
36955,True Lies,115000000,378882411,en,Released,1994-07-14,"Harry Tasker is a secret agent for the United States Government. For years, he has kept his job from his wife, but is forced to reveal his identity and try to stop nuclear terrorists when he and his wife are kidnapped by them.","When he said I do, he never said what he did.","['spy', 'terrorist', 'florida', 'gun', 'kidnapping', 'horseback riding', 'florida keys', 'secret agent', 'terrorist plot', 'top secret', 'woman with glasses', 'hit with a telephone', 'truth serum', 'mushroom cloud', 'jackhammer', 'key west']",Action,"['Action', 'Thriller']",['United States of America'],2,1,"['English', 'Français', 'العربية', 'Deutsch']",4,38.729418,6.8,1116,141.0,0,36955,True Lies,James Cameron,23,10,1994
18487,The Taking of Pelham 1 2 3,100000000,150166126,en,Released,2009-06-11,"Armed men hijack a New York City subway train, holding the passengers hostage in return for a ransom, and turning an ordinary day's work for dispatcher Walter Garber into a face-off with the mastermind behind the crime.",I can't get it out of my head. I'm gonna die today.,"['hostage', 'new york city', 'new york subway', 'subway train', 'stock market', 'motorcycle crash', 'subway tunnel', 'aftercreditsstinger']",Thriller,"['Thriller', 'Drama', 'Crime']",['United States of America'],5,1,['English'],1,40.597856,6.2,954,106.0,0,18487,The Taking of Pelham 1 2 3,Tony Scott,19,22,2009
39451,Little Fockers,100000000,310650585,en,Released,2010-12-21,"It has taken 10 years, two little Fockers with wife Pam and countless hurdles for Greg to finally get in with his tightly wound father-in-law, Jack. After the cash-strapped dad takes a job moonlighting for a drug company, Jack's suspicions about his favorite male nurse come roaring back. When Greg and Pam's entire clan descends for the twins' birthday party, Greg must prove to the skeptical Jack that he's fully capable as the man of the house.","Kids bring everyone closer, right?","['nurse', 'cat', 'father-in-law', 'vomit', 'kids and family', 'viagra', 'duringcreditsstinger']",Comedy,"['Comedy', 'Romance']",['United States of America'],6,1,['English'],1,32.389353,5.4,1060,98.0,0,39451,Little Fockers,Paul Weitz,9,18,2010
